Station,Trafic,Année,Trafic_Année_Précedente,Réseau_Métro,Réseau_RER
CLUNY LA SORBONNE,842980,2020,2232036.0,1,0
MOUTON-DUVERNET,870679,2020,1583761.0,1,0
FONTENAY-AUX-ROSES,665966,2020,1211339.0,0,1
MABILLON,839743,2020,1859872.0,1,0
PIERRE CURIE,780043,2020,1535768.0,1,0
PALAISEAU,518346,2020,1046766.0,0,1
TEMPLE,731355,2020,1194283.0,1,0
CITE,741182,2020,1740572.0,1,0
LE GUICHET,389736,2020,842064.0,0,1
CAMPO-FORMIO,664119,2020,1335450.0,1,0
LIEGE,740144,2020,1662452.0,1,0
MASSY-VERRIERES,296614,2020,607314.0,0,1
VARENNE,559530,2020,1241311.0,1,0
CARDINAL LEMOINE,710141,2020,1663781.0,1,0
FALGUIERE,479988,2020,881763.0,1,0
QUAI DE LA RAPEE,525558,2020,1155002.0,1,0
EGLISE D'AUTEUIL,95182,2020,169939.0,1,0
SAINT-GEORGES,523670,2020,1135274.0,1,0
CHARDON-LAGACHE,331901,2020,692665.0,1,0
GARE DU NORD-RER,25134283,2020,47417703.0,0,1
GARE DE LYON-RER,21749596,2020,37526415.0,0,1
CHATELET-LES HALLES-RER,18301464,2020,33581162.0,0,1
NANTERRE-PREFECTURE,13379344,2020,26179183.0,0,1
LA DEFENSE-RER,16349130,2020,34129971.0,0,1
VINCENNES,4480985,2020,7932117.0,0,1
VAL DE FONTENAY,7985198,2020,14295323.0,0,1
LUXEMBOURG,2916819,2020,6246164.0,0,1
MASSY-PALAISEAU,5163200,2020,9141486.0,0,1
VAL D'EUROPE,2816459,2020,4656709.0,0,1
ANTONY,2790880,2020,6304424.0,0,1
NATION-RER,2636667,2020,4138889.0,0,1
JOINVILLE-LE-PONT,2314407,2020,4017431.0,0,1
LAPLACE,1943309,2020,3707718.0,0,1
NANTERRE-UNIVERSITE,2024836,2020,4140214.0,0,1
BUSSY-SAINT-GEORGES,1897477,2020,3298143.0,0,1
NOISIEL,1868878,2020,3016034.0,0,1
BOISSY-SAINT-LEGER,1791386,2020,2837635.0,0,1
PORT ROYAL,1824145,2020,3479339.0,0,1
BRY-SUR-MARNE,1458444,2020,2450013.0,0,1
NOGENT-SUR-MARNE,1703324,2020,2835775.0,0,1
BAGNEUX,1323158,2020,2241461.0,0,1
FONTENAY-SOUS-BOIS,1586673,2020,2740285.0,0,1
SAINT-REMY-LES-CHEVREUSE,446253,2020,899484.0,0,1
CHATOU-CROISSY,1230132,2020,2332806.0,0,1
LOZERE,371808,2020,778724.0,0,1
LE VESINET-LE PECQ,1156100,2020,2147193.0,0,1
LA HACQUINIERE,213256,2020,419294.0,0,1
FONTAINE-MICHALON,425164,2020,731635.0,0,1
GIF-SUR-YVETTE,324780,2020,669555.0,0,1
PARC DE SCEAUX,286202,2020,574699.0,0,1
BIBLIOTHEQUE,11104474,2021,10002396.0,1,0
CHATELET,8350794,2021,6030558.0,1,0
BOBIGNY-PABLO PICASSO,6561327,2021,4752569.0,1,0
GARE D'AUSTERLITZ,6318543,2021,4638836.0,1,0
HAVRE-CAUMARTIN,5894982,2021,3899956.0,1,0
AUBERVILLIERS-PANTIN-QUATRE CHEMINS,5616435,2021,4131018.0,1,0
TROCADERO,5284134,2021,3618422.0,1,0
OLYMPIADES,5214595,2021,4717069.0,1,0
STALINGRAD,4924583,2021,3336898.0,1,0
LA COURNEUVE-8 MAI 1945,4924444,2021,3611264.0,1,0
PONT DE NEUILLY,4809503,2021,3678074.0,1,0
GAMBETTA,4796724,2021,3310515.0,1,0
ESPLANADE DE LA DEFENSE,4708183,2021,4488878.0,1,0
SAINT-PAUL,4295823,2021,3357660.0,1,0
CHARLES DE GAULLE-ETOILE,4291663,2021,3152200.0,1,0
GARE DE LYON,28640475,2021,22232810.0,1,0
LES SABLONS,3954920,2021,2965575.0,1,0
BELLEVILLE,7314438,2021,5680933.0,1,0
GABRIEL PERI,3790573,2021,2667469.0,1,0
OPERA,5193831,2021,3519216.0,1,0
SAINT-MICHEL,3747385,2021,2481981.0,1,0
SAINT-MANDE-TOURELLE,3944640,2021,3487584.0,1,0
CROIX DE CHAVAUX,3729545,2021,2839164.0,1,0
HOCHE,3928404,2021,2616315.0,1,0
MIROMESNIL,3647255,2021,2618473.0,1,0
BERCY,3884212,2021,3189247.0,1,0
MONTPARNASSE-BIENVENUE,20407224,2021,13783944.0,1,0
CRIMEE,3543952,2021,2688758.0,1,0
DAUMESNIL,3634023,2021,2723508.0,1,0
LES HALLES,10623876,2021,8019633.0,1,0
INVALIDES,3482080,2021,2678838.0,1,0
SAINT-DENIS-UNIVERSITE,3569990,2021,2626602.0,1,0
PLACE D'ITALIE,7119097,2021,5031748.0,1,0
PERE LACHAISE,3465307,2021,2503028.0,1,0
BALARD,3236801,2021,2643639.0,1,0
STRASBOURG-SAINT-DENIS,6345770,2021,4275630.0,1,0
VOLTAIRE,3454006,2021,2572383.0,1,0
PEREIRE,3130190,2021,2221107.0,1,0
CHATEAU ROUGE,5841122,2021,4761367.0,1,0
SAINT-DENIS-PORTE DE PARIS,3355836,2021,2236506.0,1,0
CHARLES MICHELS,3079569,2021,2198392.0,1,0
PORTE DE CLIGNANCOURT,5611814,2021,4902116.0,1,0
PORTE DE VERSAILLES,3268157,2021,2449859.0,1,0
COLONEL FABIEN,3043606,2021,2378863.0,1,0
PORTE DE VINCENNES,5446602,2021,4840436.0,1,0
ROBESPIERRE,2986308,2021,2281953.0,1,0
GLACIERE,3005750,2021,2184910.0,1,0
MADELEINE,5330928,2021,4297547.0,1,0
DUROC,2645064,2021,1972711.0,1,0
RICHELIEU-DROUOT,2994510,2021,2313492.0,1,0
PORTE DE CLICHY,5278497,2021,2352078.0,1,0
VAUGIRARD,2482886,2021,1709593.0,1,0
MENILMONTANT,2847264,2021,2171543.0,1,0
PLACE CLICHY,5161932,2021,3643247.0,1,0
RUE DE LA POMPE,2449458,2021,1700312.0,1,0
LES COURTILLES,2802689,2021,2194218.0,1,0
LA MOTTE-PICQUET-GRENELLE,5117708,2021,3428458.0,1,0
MARX DORMOY,2425928,2021,1544166.0,1,0
PORTE DE SAINT-OUEN,2710638,2021,2060676.0,1,0
LA CHAPELLE,4855531,2021,3825879.0,1,0
SAINT-GERMAIN DES PRES,2378860,2021,1712923.0,1,0
PLACE DES FETES,2318764,2021,1620143.0,1,0
MAIRIE DE MONTROUGE,4316647,2021,3456791.0,1,0
BOBIGNY-PANTIN-RAYMOND QUENEAU,2335465,2021,1726493.0,1,0
PYRENEES,2288587,2021,1364625.0,1,0
CHAUSSEE D'ANTIN-LA FAYETTE,4251916,2021,3299036.0,1,0
BOUCICAUT,2288055,2021,1734347.0,1,0
GONCOURT,2199170,2021,1829817.0,1,0
PORTE D'ORLEANS,4175817,2021,3314496.0,1,0
COURONNES,2151515,2021,1623475.0,1,0
FAIDHERBE-CHALIGNY,2190416,2021,1570746.0,1,0
PORTE MAILLOT,4138301,2021,3784418.0,1,0
CRETEIL-POINTE DU LAC,2114438,2021,1684557.0,1,0
BLANCHE,2167570,2021,1680852.0,1,0
JAURES,4055461,2021,3148221.0,1,0
PORTE DAUPHINE,2021656,2021,1460742.0,1,0
CHARENTON-ECOLES,2164023,2021,1654160.0,1,0
GALLIENI,3899195,2021,2893664.0,1,0
SAINT-MAUR,2004445,2021,1331250.0,1,0
SAINT-AMBROISE,2158466,2021,1544174.0,1,0
CHATEAU DE VINCENNES,3617738,2021,3735738.0,1,0
FRONT POPULAIRE,1948542,2021,1525242.0,1,0
GARE DU NORD,34503097,2021,25381876.0,1,0
RAMBUTEAU,2127291,2021,1389112.0,1,0
REAUMUR-SEBASTOPOL,3579544,2021,2718817.0,1,0
PORTE DE LA CHAPELLE,1866281,2021,1276901.0,1,0
SAINT-LAZARE,33128384,2021,26904975.0,1,0
DUPLEIX,2028963,2021,1839499.0,1,0
PONT DE SEVRES,3430203,2021,2651763.0,1,0
PLACE MONGE,1837996,2021,1269871.0,1,0
GARE DE L'EST,15538471,2021,11715190.0,1,0
LOUVRE,1869612,2021,1328080.0,1,0
REPUBLIQUE,11079708,2021,6988692.0,1,0
PORTE DE VANVES,3395358,2021,2460078.0,1,0
RUE DES BOULETS,1832442,2021,1383972.0,1,0
BASTILLE,8069243,2021,6084635.0,1,0
CADET,1843984,2021,1240692.0,1,0
LA DEFENSE,9256802,2021,8616589.0,1,0
SEVRES-BABYLONE,3392504,2021,2441636.0,1,0
JACQUES BONSERGENT,1743989,2021,1216884.0,1,0
FRANKLIN D. ROOSEVELT,6173830,2021,4691237.0,1,0
QUAI DE LA GARE,1735465,2021,1410543.0,1,0
HOTEL DE VILLE,7251729,2021,5673100.0,1,0
PORTE DE PANTIN,3374733,2021,2336476.0,1,0
VOLONTAIRES,1734848,2021,1111705.0,1,0
MAIRIE DE MONTREUIL,6158487,2021,4764601.0,1,0
ETIENNE MARCEL,1705639,2021,1254829.0,1,0
VILLEJUIF-LOUIS ARAGON,5218070,2021,4029467.0,1,0
PORTE DE MONTREUIL,3067413,2021,2383093.0,1,0
BOURSE,1725043,2021,1417882.0,1,0
NATION,6050797,2021,4860619.0,1,0
MAISONS-ALFORT-STADE,1702479,2021,1393467.0,1,0
PALAIS-ROYAL,4822599,2021,3678654.0,1,0
LA MUETTE,3010370,2021,2114924.0,1,0
CORENTIN CARIOU,1697076,2021,1329810.0,1,0
BARBES-ROCHECHOUART,5390939,2021,3530780.0,1,0
CRETEIL-L'ECHAT,1660120,2021,1209224.0,1,0
BASILIQUE DE SAINT-DENIS,3991395,2021,2616421.0,1,0
COUR SAINT-EMILION,2985122,2021,2792734.0,1,0
LOURMEL,1696432,2021,1120497.0,1,0
CHATILLON-MONTROUGE,5034012,2021,3738453.0,1,0
IENA,1646925,2021,1093805.0,1,0
PLAISANCE,3521753,2021,2590236.0,1,0
JUSSIEU,2889642,2021,1891986.0,1,0
ROME,1696331,2021,1435310.0,1,0
MAIRIE DE SAINT-OUEN,4830810,2021,2373142.0,1,0
CAMBRONNE,1636566,2021,1567953.0,1,0
ODEON,3478491,2021,2412888.0,1,0
MAIRIE D'ISSY,2874138,2021,2083392.0,1,0
LE PELETIER,1677832,2021,1203233.0,1,0
REUILLY-DIDEROT,4580091,2021,3860750.0,1,0
EXELMANS,1607223,2021,1055609.0,1,0
CONCORDE,3401219,2021,2617251.0,1,0
EGLISE DE PANTIN,2832467,2021,2139986.0,1,0
GAITE,1644148,2021,1205958.0,1,0
PONT CARDINET,4168538,2021,112229.0,1,0
BEL AIR,1605573,2021,1168869.0,1,0
CRETEIL-PREFECTURE,3330602,2021,2778189.0,1,0
BONNE NOUVELLE,2806227,2021,2254643.0,1,0
TELEGRAPHE,1636898,2021,1194040.0,1,0
MAIRIE DE CLICHY,4043071,2021,3316323.0,1,0
CORVISART,1570331,2021,1157408.0,1,0
LAUMIERE,3258568,2021,2107812.0,1,0
CHEVALERET,2748696,2021,1923876.0,1,0
SAINT-SULPICE,1571987,2021,1196573.0,1,0
MARCADET-POISSONNIERS,3982005,2021,3169019.0,1,0
BUZENVAL,1448855,2021,1080500.0,1,0
OBERKAMPF,3205110,2021,2462989.0,1,0
CHARONNE,2705320,2021,1815517.0,1,0
LOUIS BLANC,1548029,2021,1226441.0,1,0
PYRAMIDES,3962698,2021,3048580.0,1,0
RUE DU BAC,1423364,2021,916367.0,1,0
FORT D'AUBERVILLIERS,3103518,2021,2328764.0,1,0
ALMA-MARCEAU,2564842,2021,1547789.0,1,0
BROCHANT,1543298,2021,1227003.0,1,0
MARCEL SEMBAT,3874792,2021,2845520.0,1,0
MAISONS-ALFORT-LES JUILLIOTTES,1297495,2021,905627.0,1,0
ALESIA,3098136,2021,2204961.0,1,0
CRETEIL-UNIVERSITE,2496595,2021,1935234.0,1,0
WAGRAM,1508617,2021,1231276.0,1,0
GEORGE V,3842260,2021,2871038.0,1,0
MAUBERT-MUTUALITE,1280387,2021,913919.0,1,0
PORTE DE BAGNOLET,3085790,2021,2244934.0,1,0
POISSONNIERE,2306725,2021,1686977.0,1,0
JASMIN,1418238,2021,1017366.0,1,0
GRANDS BOULEVARDS,3737316,2021,2608284.0,1,0
PHILIPPE AUGUSTE,1262653,2021,925913.0,1,0
PASTEUR,3026286,2021,2625552.0,1,0
TOLBIAC,2287918,2021,1496862.0,1,0
SOLFERINO,1269143,2021,923536.0,1,0
CONVENTION,3734750,2021,2674415.0,1,0
SEVRES-LECOURBE,1257040,2021,923347.0,1,0
MAIRIE DES LILAS,2894622,2021,2563685.0,1,0
ECOLE VETERINAIRE DE MAISONS-ALFORT,2269487,2021,1808155.0,1,0
SAINT-FRANCOIS-XAVIER,1213378,2021,812792.0,1,0
VILLIERS,3586376,2021,2244643.0,1,0
MONCEAU,1148677,2021,902347.0,1,0
OURCQ,2862337,2021,2064168.0,1,0
SENTIER,2222744,2021,1601006.0,1,0
QUATRE-SEPTEMBRE,1165004,2021,938821.0,1,0
PIGALLE,3501831,2021,2496923.0,1,0
CARDINAL LEMOINE,1121854,2021,710141.0,1,0
ECOLE MILITAIRE,2805976,2021,1863016.0,1,0
COMMERCE,2212666,2021,1616379.0,1,0
LIEGE,1143956,2021,740144.0,1,0
PORTE DE SAINT-CLOUD,3485946,2021,2576290.0,1,0
RENNES,861334,2021,506779.0,1,0
VICTOR HUGO,2801041,2021,1991304.0,1,0
PERNETY,2173567,2021,1395770.0,1,0
MONTGALLET,1108395,2021,804190.0,1,0
CLICHY SAINT-OUEN,3420852,2021,75809.0,1,0
VANEAU,725826,2021,524526.0,1,0
PORTE DE LA VILLETTE,2706288,2021,1981878.0,1,0
VILLEJUIF-LEO LAGRANGE,1952627,2021,1500000.0,1,0
AVENUE EMILE ZOLA,1041233,2021,823178.0,1,0
ANVERS,3420749,2021,2450333.0,1,0
KLEBER,724215,2021,513955.0,1,0
BOULOGNE-JEAN JAURES,2700354,2021,2016202.0,1,0
SAINT-PHILIPPE-DU-ROULE,1935004,2021,1353374.0,1,0
MIRABEAU,1001302,2021,724167.0,1,0
BIR-HAKEIM,3362908,2021,2644407.0,1,0
BOTZARIS,669323,2021,511339.0,1,0
LEDRU-ROLLIN,2570283,2021,1636428.0,1,0
NOTRE-DAME-DE-LORETTE,1893828,2021,1176983.0,1,0
FALGUIERE,650291,2021,479988.0,1,0
PORTE DES LILAS,3105016,2021,2021179.0,1,0
BOLIVAR,367598,2021,278933.0,1,0
ALEXANDRE DUMAS,2476608,2021,1849785.0,1,0
DUGOMMIER,1725412,2021,1200589.0,1,0
CHARDON-LAGACHE,482053,2021,331901.0,1,0
PONT DE LEVALLOIS-BECON,2984777,2021,2404120.0,1,0
EGLISE D'AUTEUIL,124941,2021,95182.0,1,0
SAINT-PLACIDE,2391205,2021,1673383.0,1,0
SAINT-MARCEL,1666744,2021,1211679.0,1,0
VAL DE FONTENAY,10096433,2021,7985198.0,0,1
LE KREMLIN-BICETRE,2925325,2021,2244686.0,1,0
NOISY-CHAMPS,4424587,2021,3393192.0,0,1
LOUISE MICHEL,2319185,2021,1735982.0,1,0
PORTE DE CHOISY,1592144,2021,647656.0,1,0
VINCENNES,5523693,2021,4480985.0,0,1
JULES JOFFRIN,2854819,2021,1806947.0,1,0
RUEIL-MALMAISON,4247217,2021,3408182.0,0,1
CENSIER-DAUBENTON,2291843,2021,1557698.0,1,0
RIQUET,1588438,2021,1226397.0,1,0
VAL D'EUROPE,3576573,2021,2816459.0,0,1
CHATEAU D'EAU,2687103,2021,2069680.0,1,0
NANTERRE-VILLE,2993230,2021,2318006.0,0,1
MALAKOFF-PLATEAU DE VANVES,2242320,2021,1581749.0,1,0
RICHARD LENOIR,1544636,2021,1148587.0,1,0
SAINT-GERMAIN-EN-LAYE,3337962,2021,2644464.0,0,1
DENFERT-ROCHEREAU,2543959,2021,1818730.0,1,0
PORT ROYAL,2327686,2021,1824145.0,0,1
GUY MOQUET,2205313,2021,1191891.0,1,0
CARREFOUR PLEYEL,1535528,2021,1205747.0,1,0
CHAMPIGNY,2833616,2021,2209619.0,0,1
CORENTIN CELTON,2504682,2021,1774654.0,1,0
BOISSY-SAINT-LEGER,2197101,2021,1791386.0,0,1
BOULOGNE-PONT DE SAINT-CLOUD,2182738,2021,1588193.0,1,0
PORTE DE CHARENTON,1529778,2021,1146232.0,1,0
LAPLACE,2414948,2021,1943309.0,0,1
ARTS ET METIERS,2403042,2021,1844332.0,1,0
LE VESINET-CENTRE,974465,2021,760964.0,0,1
ARGENTINE,2079212,2021,1603575.0,1,0
EDGAR QUINET,1349178,2021,1011168.0,1,0
NOISIEL,2273213,2021,1868878.0,0,1
LES GOBELINS,2365942,2021,1733427.0,1,0
FONTENAY-AUX-ROSES,888408,2021,665966.0,0,1
SIMPLON,2056501,2021,1576778.0,1,0
AVRON,1345521,2021,1034013.0,1,0
BRY-SUR-MARNE,1925748,2021,1458444.0,0,1
ANATOLE FRANCE,2311825,2021,1668656.0,1,0
PALAISEAU-VILLEBON,591438,2021,444921.0,0,1
SAINT-AUGUSTIN,1934106,2021,1563979.0,1,0
PORTE D'IVRY,1282199,2021,1055770.0,1,0
ORSAY-VILLE,1776712,2021,1383444.0,0,1
TERNES,2292256,2021,1703632.0,1,0
COURCELLE-SUR-YVETTE,394292,2021,280118.0,0,1
PORTE DOREE,1918182,2021,1428784.0,1,0
PONT NEUF,1188930,2021,605030.0,1,0
LA VARENNE-CHENNEVIERES,1552324,2021,1209310.0,0,1
BERAULT,2106827,2021,2112213.0,1,0
CHAMPS-ELYSEES-CLEMENCEAU,1909005,2021,1735350.0,1,0
MOUTON-DUVERNET,1131403,2021,870679.0,1,0
GENTILLY,1521999,2021,1248514.0,0,1
PORTE DE CHAMPERRET,2101673,2021,1576691.0,1,0
LES AGNETTES,1890356,2021,1283180.0,1,0
PONT MARIE,1101482,2021,721712.0,1,0
LE VESINET-LE PECQ,1436318,2021,1156100.0,0,1
PASSY,2080548,2021,1380218.0,1,0
TUILERIES,1859552,2021,1239066.0,1,0
PIERRE CURIE,1100552,2021,780043.0,1,0
GIF-SUR-YVETTE,442255,2021,324780.0,0,1
MAIRIE D'IVRY,2042071,2021,1800848.0,1,0
LA FOURCHE,1829271,2021,1499508.0,1,0
FILLES DU CALVAIRE,1093673,2021,784137.0,1,0
MASSY-VERRIERES,394292,2021,296614.0,0,1
PARMENTIER,2037234,2021,1499805.0,1,0
ABBESSES,1513884,2021,854658.0,1,0
CHEMIN VERT,1018958,2021,685924.0,1,0
MARAICHERS,1994064,2021,1316167.0,1,0
MALESHERBES,1427143,2021,1133574.0,1,0
PICPUS,931602,2021,595063.0,1,0
BILLANCOURT,1967532,2021,1525990.0,1,0
CLUNY LA SORBONNE,1261818,2021,842980.0,1,0
TEMPLE,891858,2021,731355.0,1,0
GARIBALDI,1965002,2021,1697555.0,1,0
RASPAIL,1238357,2021,867633.0,1,0
QUAI DE LA RAPEE,798728,2021,525558.0,1,0
JOURDAIN,1881321,2021,1683473.0,1,0
BOISSIERE,1224181,2021,925034.0,1,0
DANUBE,400157,2021,266623.0,1,0
LAMARCK-CAULAINCOURT,1875717,2021,1283881.0,1,0
MABILLON,1195051,2021,839743.0,1,0
PRE-SAINT-GERVAIS,282626,2021,226935.0,1,0
RANELAGH,1779206,2021,1234203.0,1,0
SAINT-SEBASTIEN-FROISSART,1151192,2021,816381.0,1,0
GARE DU NORD-RER,32102825,2021,25134283.0,0,1
VILLEJUIF-PAUL VAILLANT-COUTURIER,1764879,2021,1382850.0,1,0
SEGUR,1100151,2021,804110.0,1,0
GARE DE LYON-RER,27505309,2021,21749596.0,0,1
LIBERTE,1704609,2021,1195690.0,1,0
TRINITE-D'ESTIENNE D'ORVES,1051982,2021,757661.0,1,0
NEUILLY-PLAISANCE,4680493,2021,3726798.0,0,1
JAVEL-ANDRE CITROEN,1589561,2021,1331833.0,1,0
CITE,1004657,2021,741182.0,1,0
JOINVILLE-LE-PONT,3034093,2021,2314407.0,0,1
COURCELLES,1583429,2021,1168779.0,1,0
VARENNE,782697,2021,559530.0,1,0
NOGENT-SUR-MARNE,2358276,2021,1703324.0,0,1
FUNICULAIRE,1528671,2021,843984.0,1,0
SAINT-GEORGES,751555,2021,523670.0,1,0
BAGNEUX,1742783,2021,1323158.0,0,1
MICHEL-ANGE-AUTEUIL,1512050,2021,1131814.0,1,0
ASSEMBLEE NATIONALE,611512,2021,395997.0,1,0
LE PARC DE SAINT-MAUR,1617366,2021,1240624.0,0,1
PORTE D'ITALIE,1507152,2021,1458709.0,1,0
BUTTES-CHAUMONT,358301,2021,242027.0,1,0
PALAISEAU,694838,2021,518346.0,0,1
BREGUET-SABIN,1490160,2021,1003059.0,1,0
PELLEPORT,229524,2021,178325.0,1,0
FONTAINE-MICHALON,473408,2021,425164.0,0,1
NOTRE-DAME-DES-CHAMPS,1487256,2021,996587.0,1,0
CHATELET-LES HALLES-RER,24100383,2021,18301464.0,0,1
MALAKOFF-RUE ETIENNE DOLET,1450451,2021,1054998.0,1,0
LA DEFENSE-RER,17570475,2021,16349130.0,0,1
MICHEL-ANGE-MOLITOR,1420552,2021,1180095.0,1,0
MASSY-PALAISEAU,6819340,2021,5163200.0,0,1
SAINT-JACQUES,1407837,2021,900155.0,1,0
NOISY-LE-GRAND-MONT D'EST,5477236,2021,4492037.0,0,1
MICHEL BIZOT,1403416,2021,910938.0,1,0
CITE UNIVERSITAIRE,5144113,2021,3853590.0,0,1
LA TOUR-MAUBOURG,1361723,2021,965136.0,1,0
NATION-RER,3492188,2021,2636667.0,0,1
VAVIN,1322588,2021,1009201.0,1,0
BOURG-LA-REINE,3134620,2021,2409369.0,0,1
NATIONALE,1320290,2021,1360198.0,1,0
NANTERRE-UNIVERSITE,3069010,2021,2024836.0,0,1
MAISON BLANCHE,1203631,2021,955254.0,1,0
MARNE-LA-VALLEE-CHESSY,2525654,2021,2192200.0,0,1
FELIX FAURE,1161978,2021,776924.0,1,0
LA CROIX DE BERNY,2357629,2021,1799762.0,0,1
CHATEAU-LANDON,1140353,2021,1009087.0,1,0
LES BACONNETS,1597521,2021,1098252.0,0,1
SULLY-MORLAND,1124169,2021,767233.0,1,0
ROBINSON,1591739,2021,1160290.0,0,1
EUROPE,1106459,2021,769896.0,1,0
CHATOU-CROISSY,1578758,2021,1230132.0,0,1
CAMPO-FORMIO,1016150,2021,664119.0,1,0
LOGNES,1169619,2021,944270.0,0,1
SAINT-FARGEAU,472258,2021,339164.0,1,0
SAINT-REMY-LES-CHEVREUSE,628974,2021,446253.0,0,1
PORTE D'AUTEUIL,375748,2021,262784.0,1,0
SCEAUX,538058,2021,358354.0,0,1
NANTERRE-PREFECTURE,16665520,2021,13379344.0,0,1
LOZERE,501148,2021,371808.0,0,1
AUBER,6549601,2021,3956779.0,0,1
BURES-SUR-YVETTE,446748,2021,333714.0,0,1
CHARLES DE GAULLE-ETOILE-RER,4945694,2021,4070214.0,0,1
SAINT-MICHEL-NOTRE-DAME,4376933,2021,2716148.0,0,1
ANTONY,4090042,2021,2790880.0,0,1
LUXEMBOURG,3624948,2021,2916819.0,0,1
TORCY,3091308,2021,2448031.0,0,1
DENFERT-ROCHEREAU-RER,3011780,2021,2351759.0,0,1
SAINT-MAUR-CRETEIL,2762895,2021,2151064.0,0,1
ARCUEIL-CACHAN,2620746,2021,1900758.0,0,1
BUSSY-SAINT-GEORGES,2338585,2021,1897477.0,0,1
FONTENAY-SOUS-BOIS,2121720,2021,1586673.0,0,1
SUCY-BONNEUIL,1993503,2021,1546784.0,0,1
LE GUICHET,530706,2021,389736.0,0,1
PARC DE SCEAUX,383626,2021,286202.0,0,1
LA HACQUINIERE,285626,2021,213256.0,0,1
